gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
LOLTMNT01_31121,complete,,UL,2024,Split 1,0,2024-01-16 19:51:59,1,14.01,9,Red,bot,Ruf,oe:player:01fc0520770d413ac765d5395027386,Iron Wolves,oe:team:bc9bdf946d79f2f1f483b429a7dfffc,Varus,Kalista,Rumble,Lucian,Rell,Blitzcrank,2109,0,2,3,2,10,15,0,0,0,0,0,0,0,0,0.2845,0.7112,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,2,16346,465.0356,0.25788,535.5050,245.4623,42,1.1949,22,0.6259,3,94,2.6743,14142,9564,272.0910,0.288106,13975,,324,314,10,,,9.2176,3275,3295,83,2924,2886,67,351,409,16,0,0,0,0,0,0,5096,5435,133,4860,5134,122,236,301,11,0,0,1,0,1,0
LOLTMNT01_31121,complete,,UL,2024,Split 1,0,2024-01-16 19:51:59,1,14.01,10,Red,sup,Endz,oe:player:ae47062e8906d12c9f92a2ec49fce87,Iron Wolves,oe:team:bc9bdf946d79f2f1f483b429a7dfffc,Renata Glasc,Kalista,Rumble,Lucian,Rell,Blitzcrank,2109,0,0,5,3,10,15,0,0,0,0,0,0,0,1,0.2845,0.7112,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5454,155.1636,0.0860442,434.6230,282.7881,42,1.1949,10,0.2845,7,90,2.5605,7560,2982,84.8364,0.0898308,6975,,42,42,0,,,1.1949,2338,2629,22,2550,2318,14,-212,311,8,0,0,1,0,1,0,3496,3946,27,3894,3864,24,-398,82,3,0,0,1,0,2,0
LOLTMNT01_31121,complete,,UL,2024,Split 1,0,2024-01-16 19:51:59,1,14.01,100,Blue,team,,,Orbit Anonymo Esports,oe:team:f9f16e15a84c85d050aa09b4a21c757,,K'Sante,Ashe,Jhin,Xin Zhao,Jax,2109,1,15,10,25,15,10,1,1,0,0,1,,,,0.4267,0.7112,0,3,3,3,3,0,0,0,0,1,2,,0,0,1,1,0,1,2,0,1,8,2,1,1,5,2,2,0,86161,2451.2376,,3033.5135,2721.8777,109,3.1010,57,1.6216,24,277,7.8805,67256,44366,1262.1906,,62650,0.143108,,907,272,,,33.5420,16081,19169,346,14486,17998,306,1595,1171,40,1,1,0,0,0,1,25764,30806,545,23054,29892,485,2710,914,60,3,3,2,2,3,3
LOLTMNT01_31121,complete,,UL,2024,Split 1,0,2024-01-16 19:51:59,1,14.01,200,Red,team,,,Iron Wolves,oe:team:bc9bdf946d79f2f1f483b429a7dfffc,,Kalista,Rumble,Lucian,Rell,Blitzcrank,2109,0,10,15,20,10,15,1,0,0,0,0,,,,0.2845,0.7112,1,3,3,3,3,0,0,0,1,0,2,,0,0,0,0,1,0,0,2,0,2,8,0,0,2,5,0,2,63386,1803.3001,,3298.6913,2726.5434,119,3.3855,55,1.5647,38,300,8.5349,56086,33196,944.4097,,54283,-0.143108,,834,212,,,29.7582,14486,17998,306,16081,19169,346,-1595,-1171,-40,0,0,1,1,1,0,23054,29892,485,25764,30806,545,-2710,-914,-60,2,3,3,3,3,2
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,1,Blue,top,Melonik,oe:player:2925560e555046ad9b0066ff181fe21,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,Rumble,Ashe,Karma,Caitlyn,Braum,Jarvan IV,1956,1,4,0,5,13,5,1,1,0,0,0,0,0,0,0.3988,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,31829,976.3497,0.346133,513.3129,818.6503,16,0.4908,6,0.1840,4,41,1.2577,12798,8532,261.7178,0.233363,11400,,283,259,24,,,8.6810,3567,5112,96,2944,4898,71,623,214,25,0,0,0,0,0,0,6379,8303,156,4978,8042,127,1401,261,29,3,0,0,0,0,0
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,2,Blue,jng,bluerzor,oe:player:0973ddfd8ce96a62e85badbe503d163,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,Xin Zhao,Ashe,Karma,Caitlyn,Braum,Jarvan IV,1956,1,2,1,8,13,5,0,0,0,0,1,0,1,0,0.3988,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12472,382.5767,0.13563,1132.7914,1156.0123,10,0.3067,13,0.3988,8,56,1.7178,10878,6612,202.8221,0.180849,8650,,199,19,180,,,6.1043,3201,3672,75,3101,3441,68,100,231,7,0,0,0,0,0,0,4593,5284,95,4472,5348,99,121,-64,-4,0,4,1,0,1,1
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,3,Blue,mid,Kofte,oe:player:db0cbdc72184ad44ab905be61fc0756,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,Neeko,Ashe,Karma,Caitlyn,Braum,Jarvan IV,1956,1,3,3,4,13,5,0,0,0,0,1,1,0,0,0.3988,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13645,418.5583,0.148386,548.1595,300.6748,11,0.3374,7,0.2147,5,36,1.1043,12499,8233,252.5460,0.225185,11825,,278,274,4,,,8.5276,3331,4978,93,3069,4757,80,262,221,13,0,0,0,0,0,0,5410,7427,136,4938,7557,129,472,-130,7,1,2,1,0,3,1
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,4,Blue,bot,HARPOON,oe:player:3d022fcafe5af9f52df92b17c015fe6,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,Jinx,Ashe,Karma,Caitlyn,Braum,Jarvan IV,1956,1,4,0,7,13,5,1,0,0,0,0,0,0,0,0.3988,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,31098,953.9264,0.338183,448.7117,299.1411,14,0.4294,14,0.4294,4,42,1.2883,13892,9626,295.2761,0.263285,11600,,313,313,0,,,9.6012,3249,2999,83,3417,3564,96,-168,-565,-13,0,0,0,0,0,0,5400,5617,145,5626,5497,144,-226,120,1,0,3,0,1,2,1
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,5,Blue,sup,Erdote,oe:player:6ff2cdf6d41f39c79d6ff057f6ffb99,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,Milio,Ashe,Karma,Caitlyn,Braum,Jarvan IV,1956,1,0,1,12,13,5,0,0,0,0,1,0,1,0,0.3988,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,2912,89.3252,0.0316673,400.0613,226.9325,49,1.5031,7,0.2147,9,91,2.7914,7824,3558,109.1411,0.0973191,6925,,33,33,0,,,1.0123,2249,2703,15,2498,2594,6,-249,109,9,0,0,0,0,0,0,3622,4370,23,4495,4584,14,-873,-214,9,0,4,1,2,1,1
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,6,Red,top,Kozi,oe:player:b5654a6598ed174f4451f5e5dcfb118,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,Sion,Lucian,Nocturne,Kalista,Aphelios,Jhin,1956,0,0,2,0,5,13,0,0,0,0,0,0,0,0,0.1534,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8536,261.8405,0.12932,1255.0613,2638.4969,16,0.4908,0,0.0000,6,36,1.1043,9674,5408,165.8896,0.182198,9550,,213,213,0,,,6.5337,2944,4898,71,3567,5112,96,-623,-214,-25,0,0,0,0,0,0,4978,8042,127,6379,8303,156,-1401,-261,-29,0,0,0,3,0,0
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,7,Red,jng,ShazQ,oe:player:a18df5898bbd2428ef3afb457f47da2,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,Maokai,Lucian,Nocturne,Kalista,Aphelios,Jhin,1956,0,0,2,3,5,13,0,0,0,0,0,0,0,1,0.1534,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,11378,349.0184,0.172376,1136.9939,1039.2638,8,0.2454,13,0.3988,6,50,1.5337,8907,4641,142.3620,0.156359,8600,,177,14,163,,,5.4294,3101,3441,68,3201,3672,75,-100,-231,-7,0,0,0,0,0,0,4472,5348,99,4593,5284,95,-121,64,4,0,1,1,0,4,1
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,8,Red,mid,Syzyf,oe:player:1791c6298f798379cfb331fc03b7a34,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,Azir,Lucian,Nocturne,Kalista,Aphelios,Jhin,1956,0,1,2,4,5,13,0,0,0,0,0,0,0,0,0.1534,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13373,410.2147,0.2026,474.2331,357.1472,14,0.4294,9,0.2761,6,41,1.2577,11853,7587,232.7301,0.255608,11900,,284,268,16,,,8.7117,3069,4757,80,3331,4978,93,-262,-221,-13,0,0,0,0,0,0,4938,7557,129,5410,7427,136,-472,130,-7,0,3,1,1,2,1
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,9,Red,bot,Salami,oe:player:3ec4168709e1af5cdf9f8fd66dec6f2,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,Varus,Lucian,Nocturne,Kalista,Aphelios,Jhin,1956,0,2,4,2,5,13,0,0,0,0,0,0,0,0,0.1534,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,23127,709.4172,0.350372,353.4049,137.5460,11,0.3374,12,0.3681,3,35,1.0736,11767,7501,230.0920,0.252711,11612,,274,272,2,,,8.4049,3417,3564,96,3249,2999,83,168,565,13,0,0,0,0,0,0,5626,5497,144,5400,5617,145,226,-120,-1,1,2,1,0,3,0
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,10,Red,sup,Acorderr,oe:player:34d6eca11d668197b2ee589a331bad4,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,Senna,Lucian,Nocturne,Kalista,Aphelios,Jhin,1956,0,2,3,2,5,13,1,0,0,0,0,0,0,0,0.1534,0.5521,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,9593,294.2638,0.145333,480.4908,227.9755,38,1.1656,21,0.6442,11,103,3.1595,8811,4545,139.4172,0.153124,8300,,40,40,0,,,1.2270,2498,2594,6,2249,2703,15,249,-109,-9,0,0,0,0,0,0,4495,4584,14,3622,4370,23,873,214,-9,2,1,1,0,4,1
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,100,Blue,team,,,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,,Ashe,Karma,Caitlyn,Braum,Jarvan IV,1956,1,13,5,36,13,5,2,1,0,0,1,,,,0.3988,0.5521,0,2,3,2,3,2,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,7,3,1,1,3,2,1,0,91956,2820.7362,,3043.0368,2801.4110,100,3.0675,47,1.4417,30,266,8.1595,57891,36562,1121.5337,,50400,0.0087284,,898,208,,,33.9264,15597,19464,362,15029,19254,321,568,210,41,0,0,0,0,0,0,25404,31001,555,24509,31028,513,895,-27,42,4,13,3,3,7,4
LOLTMNT01_31134,complete,,UL,2024,Split 1,0,2024-01-16 21:05:56,1,14.01,200,Red,team,,,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,,Lucian,Nocturne,Kalista,Aphelios,Jhin,1956,0,5,13,11,5,13,1,0,0,0,0,,,,0.1534,0.5521,1,3,2,3,2,1,0,0,1,1,0,,0,0,0,0,1,0,0,0,1,3,7,0,0,2,3,0,1,66007,2024.7546,,3700.1840,4400.4294,87,2.6687,55,1.6871,32,265,8.1288,51012,29683,910.5215,,49962,-0.0087284,,807,181,,,30.3067,15029,19254,321,15597,19464,362,-568,-210,-41,0,0,0,0,0,0,24509,31028,513,25404,31001,555,-895,27,-42,3,7,4,4,13,3
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,1,Blue,top,Summit,oe:player:99ce2ea4de279c28bb0315848da8a48,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Jax,Ashe,Renata Glasc,Neeko,K'Sante,Orianna,1825,0,1,3,1,6,20,0,0,0,0,0,0,0,0,0.1973,0.8548,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17506,575.5397,0.291952,771.8137,752.8438,16,0.5260,6,0.1973,6,34,1.1178,13571,9572,314.6959,0.285615,13233,,307,295,12,,,10.0932,3469,4952,92,3243,4898,79,226,54,13,0,0,0,0,0,0,5397,8034,152,4971,8027,129,426,7,23,0,0,0,0,0,0
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,2,Blue,jng,Oddie,oe:player:de23ee5a66222e1e02da354414f2971,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Nocturne,Ashe,Renata Glasc,Neeko,K'Sante,Orianna,1825,0,1,3,3,6,20,0,0,0,0,0,0,0,0,0.1973,0.8548,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,1,8946,294.1151,0.149194,957.9945,690.2137,12,0.3945,9,0.2959,7,36,1.1836,10005,6006,197.4575,0.179215,9325,,199,27,172,,,6.5425,3108,3303,70,3194,3606,71,-86,-303,-1,0,0,0,0,0,0,5429,6607,113,4860,5323,103,569,1284,10,1,2,0,0,0,1
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Akali,Ashe,Renata Glasc,Neeko,K'Sante,Orianna,1825,0,3,6,2,6,20,0,0,0,0,0,0,0,1,0.1973,0.8548,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,12002,394.5863,0.20016,843.9452,554.6630,9,0.2959,6,0.1973,5,30,0.9863,11076,7077,232.6685,0.211171,11075,,215,215,0,,,7.0685,3061,4288,76,3996,5077,83,-935,-789,-7,0,0,2,2,0,0,5609,7463,123,5792,7250,128,-183,213,-5,2,1,2,2,0,2
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,4,Blue,bot,Ceo,oe:player:219d2d945cfbd391d0ade5e352a1bc5,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Zeri,Ashe,Renata Glasc,Neeko,K'Sante,Orianna,1825,0,1,3,1,6,20,0,0,0,0,0,0,0,0,0.1973,0.8548,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17566,577.5123,0.292952,409.3151,354.1151,17,0.5589,11,0.3616,6,45,1.4795,12365,8366,275.0466,0.249632,12350,,296,272,24,,,9.7315,3166,3054,81,4266,3314,87,-1100,-260,-6,0,0,1,3,0,0,5128,5100,130,6721,5714,151,-1593,-614,-21,0,0,1,3,0,0
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,5,Blue,sup,Lyonz,oe:player:a2d7b8856032bf106783621b9afeb41,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Lulu,Ashe,Renata Glasc,Neeko,K'Sante,Orianna,1825,0,0,5,3,6,20,0,0,0,0,0,0,0,0,0.1973,0.8548,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3942,129.6000,0.0657416,370.5205,205.1836,50,1.6438,7,0.2301,14,80,2.6301,6491,2492,81.9288,0.0743667,6400,,30,30,0,,,0.9863,2133,2025,11,2715,2763,16,-582,-738,-5,0,0,2,0,3,0,3291,3381,21,4269,4381,23,-978,-1000,-2,0,0,2,0,3,0
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,6,Red,top,Zothve,oe:player:6e632d8dfe91b18ecbbcdc028094e5c,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,Renekton,Rumble,LeBlanc,Kalista,Draven,Caitlyn,1825,1,6,1,5,20,6,2,0,0,0,0,0,0,0,0.6575,0.8548,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13101,430.7178,0.183786,1086.9699,1082.3671,11,0.3616,5,0.1644,7,26,0.8548,13685,9686,318.4438,0.226577,13075,,271,264,7,,,8.9096,3243,4898,79,3469,4952,92,-226,-54,-13,0,0,0,0,0,0,4971,8027,129,5397,8034,152,-426,-7,-23,0,0,0,0,0,0
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,7,Red,jng,Josedeodo,oe:player:52b4f060a577ff87c99118d97fa75f4,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,Xin Zhao,Rumble,LeBlanc,Kalista,Draven,Caitlyn,1825,1,1,1,11,20,6,0,0,0,0,0,0,0,0,0.6575,0.8548,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,1,0,8501,279.4849,0.119255,873.5342,942.9699,13,0.4274,12,0.3945,12,50,1.6438,11568,7569,248.8438,0.177058,9850,,199,26,173,,,6.5425,3194,3606,71,3108,3303,70,86,303,1,0,0,0,0,0,0,4860,5323,103,5429,6607,113,-569,-1284,-10,0,0,1,1,2,0
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,8,Red,mid,cody,oe:player:a66db93c9f417a2500c24e689ba0ccc,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,Gragas,Rumble,LeBlanc,Kalista,Draven,Caitlyn,1825,1,5,2,8,20,6,0,0,0,0,1,1,0,0,0.6575,0.8548,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,18341,602.9918,0.257295,680.1205,590.4658,19,0.6247,1,0.0329,8,32,1.0521,12787,8788,288.9205,0.205572,11750,,239,227,12,,,7.8575,3996,5077,83,3061,4288,76,935,789,7,2,0,0,0,0,2,5792,7250,128,5609,7463,123,183,-213,5,2,0,2,2,1,2
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,9,Red,bot,SNAKER,oe:player:451b9956656325d36377cc7b5259f79,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,Lucian,Rumble,LeBlanc,Kalista,Draven,Caitlyn,1825,1,7,2,8,20,6,0,0,0,0,0,0,0,0,0.6575,0.8548,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,23537,773.8192,0.330186,417.5014,257.6877,18,0.5918,15,0.4932,11,53,1.7425,15460,11461,376.8000,0.268097,14275,,296,285,11,,,9.7315,4266,3314,87,3166,3054,81,1100,260,6,3,0,0,0,0,1,6721,5714,151,5128,5100,130,1593,614,21,3,0,0,0,0,1
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,10,Red,sup,ACKERMAN,oe:player:83b30e5648fd3d68f7ffc47ef16c68d,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,Nami,Rumble,LeBlanc,Kalista,Draven,Caitlyn,1825,1,1,0,17,20,6,0,0,0,0,0,0,0,0,0.6575,0.8548,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,7804,256.5699,0.109478,239.2110,102.0164,47,1.5452,10,0.3288,11,97,3.1890,9244,5245,172.4384,0.122697,8625,,30,30,0,,,0.9863,2715,2763,16,2133,2025,11,582,738,5,0,3,0,0,0,2,4269,4381,23,3291,3381,21,978,1000,2,0,3,0,0,0,2
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,100,Blue,team,,,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,,Ashe,Renata Glasc,Neeko,K'Sante,Orianna,1825,0,6,20,10,6,20,0,0,0,0,0,,,,0.1973,0.8548,0,0,4,0,4,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,4,10,0,0,5,8,0,2,59962,1971.3534,,3353.5890,2557.0192,104,3.4192,39,1.2822,38,225,7.3973,53508,33515,1101.8630,,52383,-0.0944361,,839,208,,,34.4219,14937,17622,330,17414,19658,336,-2477,-2036,-6,0,0,5,5,3,0,24854,30585,539,26613,30695,534,-1759,-110,5,3,3,5,5,3,3
LOLTMNT03_32083,complete,,LLA,2024,Opening,0,2024-01-16 22:04:15,1,14.01,200,Red,team,,,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,,Rumble,LeBlanc,Kalista,Draven,Caitlyn,1825,1,20,6,49,20,6,2,0,0,0,1,,,,0.6575,0.8548,1,4,0,4,0,1,0,1,2,0,0,,0,0,0,0,1,1,1,0,1,10,4,1,1,8,5,2,0,71284,2343.5836,,3297.3370,2975.5068,108,3.5507,43,1.4137,49,258,8.4822,62744,42751,1405.5123,,57575,0.0944361,,832,203,,,34.0274,17414,19658,336,14937,17622,330,2477,2036,6,5,3,0,0,0,5,26613,30695,534,24854,30585,539,1759,110,-5,5,3,3,3,3,5
LOLTMNT03_31152,complete,,LLA,2024,Opening,0,2024-01-16 22:53:49,2,14.01,1,Blue,top,Summit,oe:player:99ce2ea4de279c28bb0315848da8a48,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Jax,Ashe,Renata Glasc,Nocturne,Caitlyn,Heimerdinger,1763,0,4,3,3,8,25,1,0,0,0,0,0,0,0,0.2723,1.1231,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,24397,830.3006,0.363478,1141.9058,984.2655,16,0.5445,7,0.2382,7,41,1.3953,13171,9299,316.4719,0.305639,12458,,239,235,4,,,8.1339,3478,4381,74,2954,4375,73,524,6,1,1,0,0,0,0,1,5018,7068,115,4529,6869,121,489,199,-6,1,0,0,0,0,1
LOLTMNT03_31152,complete,,LLA,2024,Opening,0,2024-01-16 22:53:49,2,14.01,2,Blue,jng,Oddie,oe:player:de23ee5a66222e1e02da354414f2971,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Rell,Ashe,Renata Glasc,Nocturne,Caitlyn,Heimerdinger,1763,0,1,6,6,8,25,0,0,0,0,0,0,0,0,0.2723,1.1231,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,1,7121,242.3483,0.106092,864.9121,1594.0669,9,0.3063,5,0.1702,8,26,0.8849,8458,4586,156.0749,0.15073,8100,,125,9,116,,,4.2541,2655,2496,41,3055,2970,59,-400,-474,-18,0,1,1,0,2,0,4116,4597,72,4727,4946,84,-611,-349,-12,0,1,2,0,6,0
LOLTMNT03_31152,complete,,LLA,2024,Opening,0,2024-01-16 22:53:49,2,14.01,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Azir,Ashe,Renata Glasc,Nocturne,Caitlyn,Heimerdinger,1763,0,0,6,3,8,25,0,0,0,0,0,0,0,0,0.2723,1.1231,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17953,610.9926,0.267472,672.4901,529.0074,7,0.2382,13,0.4424,6,36,1.2252,9632,5760,196.0295,0.189318,9750,,236,236,0,,,8.0318,3247,4888,84,3251,4632,86,-4,256,-2,0,0,0,0,0,0,4973,7603,137,5287,7707,149,-314,-104,-12,0,0,0,0,0,0
LOLTMNT03_31152,complete,,LLA,2024,Opening,0,2024-01-16 22:53:49,2,14.01,4,Blue,bot,Ceo,oe:player:219d2d945cfbd391d0ade5e352a1bc5,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Lucian,Ashe,Renata Glasc,Nocturne,Caitlyn,Heimerdinger,1763,0,3,4,0,8,25,0,0,0,0,0,0,0,0,0.2723,1.1231,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,15398,524.0386,0.229407,597.9240,350.3006,15,0.5105,7,0.2382,4,29,0.9870,11974,8102,275.7345,0.266295,11650,,273,263,10,,,9.2910,3203,3248,84,3946,2771,77,-743,477,7,0,0,0,2,0,0,4917,5189,130,6929,5721,133,-2012,-532,-3,0,0,2,5,1,0
LOLTMNT03_31152,complete,,LLA,2024,Opening,0,2024-01-16 22:53:49,2,14.01,5,Blue,sup,Lyonz,oe:player:a2d7b8856032bf106783621b9afeb41,Movistar R7,oe:team:2cb996a4b0ffaca3bcf66fe91450243,Milio,Ashe,Renata Glasc,Nocturne,Caitlyn,Heimerdinger,1763,0,0,6,5,8,25,0,0,0,0,0,0,0,1,0.2723,1.1231,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2252,76.6421,0.0335513,449.1322,190.5842,36,1.2252,7,0.2382,7,71,2.4163,6550,2678,91.1401,0.0880175,6225,,27,27,0,,,0.9189,2323,2042,15,2866,2569,16,-543,-527,-1,0,0,1,0,2,0,3364,3044,22,4743,4080,25,-1379,-1036,-3,0,0,2,1,5,0
LOLTMNT03_31152,complete,,LLA,2024,Opening,0,2024-01-16 22:53:49,2,14.01,6,Red,top,Zothve,oe:player:6e632d8dfe91b18ecbbcdc028094e5c,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,K'Sante,Rumble,LeBlanc,Kalista,Orianna,Akali,1763,1,3,3,8,25,8,0,0,0,0,0,0,0,0,0.8508,1.1231,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,16468,560.4538,0.1812,1041.8491,1326.3642,8,0.2723,4,0.1361,7,21,0.7147,11711,7839,266.7839,0.192344,10975,,241,237,4,,,8.2019,2954,4375,73,3478,4381,74,-524,-6,-1,0,0,1,1,0,0,4529,6869,121,5018,7068,115,-489,-199,6,0,0,1,1,0,0
LOLTMNT03_31152,complete,,LLA,2024,Opening,0,2024-01-16 22:53:49,2,14.01,7,Red,jng,Josedeodo,oe:player:52b4f060a577ff87c99118d97fa75f4,Estral Esports,oe:team:1c81857b6ce6a3c1cd9220fd97e077f,Vi,Rumble,LeBlanc,Kalista,Orianna,Akali,1763,1,5,1,16,25,8,1,0,0,0,1,0,1,0,0.8508,1.1231,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,1,0,9515,323.8230,0.104695,882.2008,1295.8366,11,0.3744,12,0.4084,11,55,1.8718,11516,7644,260.1475,0.18756,9925,,162,18,144,,,5.5133,3055,2970,59,2655,2496,41,400,474,18,0,2,0,0,1,1,4727,4946,84,4116,4597,72,611,349,12,0,6,0,0,1,2
